Total time,Physics time,Receive time,Total connections,Connections in ROI,Connections outside ROI,Number of closest clients,Known clients,Total entities,Received messages,Sent messages
13890283455,8386,15294,18,0,7,7,12,19,C:7 R:2 B:2 ,B:3 C:19 R:1 
13900283563,8436,3216,17,0,7,7,11,19,L:1 C:2 ,Q:1 B:2 
13910283865,9608,11299,18,0,7,7,12,18,B:4 C:3 R:2 ,C:21 R:1 B:1 
13920283855,8630,31210,18,0,7,7,12,19,B:3 C:8 L:1 R:2 ,B:4 C:20 Q:1 R:1 
13930284118,7513,1666,17,0,7,7,11,18,C:2 ,B:2 
13940284527,7833,9984,18,0,7,7,12,17,L:1 B:3 C:3 R:2 ,Q:1 C:20 R:1 B:1 
13950284498,7677,20407,18,0,7,7,12,18,B:4 C:10 R:2 ,C:21 B:3 R:8 
13960284193,8378,3822,18,0,7,7,12,18,L:1 C:2 ,Q:1 B:2 
13970284862,7024,13276,19,0,7,7,13,17,B:2 C:3 R:3 ,C:27 R:1 B:1 
13980284988,8333,20295,20,0,7,7,14,18,B:3 L:1 C:8 R:3 ,C:28 Q:1 B:4 R:1 
13990285054,7421,2878,19,0,7,7,13,18,C:2 ,B:2 
14000285271,7444,13298,20,0,7,7,14,18,L:1 R:4 C:3 B:2 ,Q:1 C:35 R:1 B:1 
14010284942,8056,19856,20,0,7,7,14,19,R:4 C:7 B:1 ,C:33 B:3 R:1 
14020285608,7973,5697,19,0,7,7,13,19,L:1 C:2 ,Q:1 B:2 
14030285665,8922,11379,20,0,7,7,14,19,B:3 R:3 C:3 ,C:28 R:1 B:1 
14040286197,9009,23110,21,0,7,7,15,20,C:10 L:1 B:2 R:3 ,B:3 Q:1 C:28 R:2 
14050285716,9509,2398,20,0,7,7,14,20,C:2 ,B:2 
14060286609,9885,15249,21,0,7,7,15,20,L:1 B:5 C:3 R:2 ,Q:1 C:22 R:1 B:1 
14070286549,9396,17760,21,0,7,7,16,21,B:3 C:8 R:2 ,B:4 C:20 R:1 
14080286775,10952,4848,20,0,7,7,15,20,L:1 C:2 ,Q:1 B:2 
14090287095,10695,12258,21,0,7,7,16,19,B:4 R:3 C:3 ,C:29 R:1 B:1 
14100287267,8577,21579,21,0,7,7,15,20,B:4 C:8 L:1 R:2 ,C:21 B:3 Q:1 R:8 
14110287386,9407,2676,20,0,7,7,12,20,C:2 ,B:2 
14120287647,9638,18125,21,0,7,7,14,20,C:4 L:1 B:3 R:3 ,Q:1 C:28 R:1 B:1 
14130287181,9041,14884,21,0,7,7,16,21,B:2 C:7 R:3 ,C:27 B:3 R:1 
14140287692,9237,5953,20,0,7,7,14,19,B:1 C:2 L:1 ,B:2 C:1 Q:1 
14150287915,8269,14444,21,0,7,7,16,19,C:4 R:4 B:3 ,B:2 C:36 R:1 
14160287739,8371,18598,21,0,7,7,14,20,R:4 C:6 L:1 B:1 ,C:33 Q:1 R:1 B:2 
14170288332,10544,1096,20,0,7,7,12,20,C:1 ,B:1 
14180287926,9573,17954,21,0,7,7,13,20,C:4 B:5 R:3 L:1 ,B:2 C:30 Q:1 R:1 
14190288234,9793,16517,21,0,7,7,14,20,C:8 B:3 R:2 ,B:4 C:20 R:1 
14200288336,9738,2679,20,0,7,7,12,20,L:1 C:1 ,Q:1 B:1 
14210288548,8271,16240,21,0,7,7,14,20,C:4 B:5 R:2 ,B:2 C:22 R:1 
14220288748,8583,20562,21,0,7,7,14,21,B:4 C:8 R:2 L:1 ,B:4 C:21 R:1 Q:1 
14230289007,11328,1713,20,0,7,7,13,20,C:1 ,B:1 
14240289332,8487,17874,21,0,7,7,13,20,B:4 C:4 R:3 L:1 ,B:2 C:29 R:1 Q:1 
14250289505,10425,19683,21,0,7,7,11,21,B:5 C:10 R:2 ,C:22 B:3 R:8 
14260289996,8858,2812,21,0,7,7,11,21,L:1 C:1 ,Q:1 B:1 
14270289637,9412,14213,22,0,7,7,13,21,B:4 C:4 R:3 ,B:2 C:29 R:1 
14280290808,9522,22507,22,0,7,7,12,21,B:4 C:5 R:3 L:1 ,C:29 R:1 Q:1 B:2 
14290291149,9097,2621,21,0,7,7,10,21,C:2 ,B:1 
14300291426,7769,15073,22,0,7,7,12,19,R:4 B:3 C:4 L:1 ,C:36 B:2 R:1 Q:1 
14310291345,9599,18768,22,0,7,7,11,20,R:5 C:6 B:1 ,B:2 C:41 R:1 
14320291630,8514,3649,21,0,7,7,11,20,C:2 L:1 ,B:2 Q:1 
14330292150,9113,17072,22,0,7,7,12,20,B:5 R:3 C:4 ,C:30 B:2 R:1 
14340293054,9972,15575,22,0,7,7,12,19,C:7 B:2 R:2 L:1 ,B:3 C:19 R:1 Q:1 
14350292617,8866,2332,21,0,7,7,11,19,C:2 ,B:2 
14360293250,8315,16807,22,0,7,7,13,18,B:4 C:4 R:2 L:1 ,C:21 R:1 B:2 Q:1 
14370292925,9259,19281,22,0,7,7,13,19,B:4 C:7 R:2 ,C:21 B:3 R:1 
14380293554,7845,3512,21,0,7,7,13,19,C:2 L:1 ,B:2 Q:1 
14390293961,7335,15945,22,0,7,7,14,19,B:4 R:3 C:4 ,C:29 R:1 B:2 
14400293733,8141,18288,22,0,7,7,14,20,C:8 B:4 R:2 L:1 ,C:21 B:1 R:8 Q:1 
14410294202,9674,2945,20,0,7,7,11,18,C:2 ,B:2 
14420294244,8603,20419,21,0,7,7,13,18,B:3 C:4 R:3 L:1 ,C:28 R:1 Q:1 B:2 
14430294478,9915,18596,21,0,7,7,11,19,B:3 C:7 R:3 ,B:3 C:28 R:1 
14440294562,8479,2837,20,0,7,7,10,19,C:2 L:1 ,B:2 Q:1 
14450294910,7567,17374,21,0,7,7,12,19,R:4 B:4 C:5 ,C:35 R:1 B:2 
14460295289,9723,14234,21,0,7,7,9,17,R:4 C:4 L:1 B:1 ,C:34 R:1 Q:1 B:1 
14470294787,8079,3288,20,0,7,7,9,17,C:2 ,B:2 
14480295544,6895,19957,21,0,7,7,11,17,B:3 R:3 C:6 L:1 ,C:28 R:1 B:3 Q:1 
14490296111,9053,10557,21,0,7,7,11,18,B:4 C:4 R:2 ,C:21 R:1 B:1 
14500295896,8194,4395,20,0,7,7,10,18,C:2 L:1 ,B:2 Q:1 
14510296460,8019,15499,21,0,7,7,12,18,B:5 C:6 R:2 ,C:22 R:1 B:3 
14520295959,8298,15765,21,0,7,7,9,18,B:4 C:4 R:2 L:1 ,C:21 R:1 Q:1 B:1 
14530296042,9338,2710,20,0,7,7,9,18,C:2 ,B:2 
14540296430,7220,15883,21,0,7,7,9,18,B:3 R:3 C:4 L:1 ,C:28 R:1 B:4 Q:1 
14550297081,6395,14429,22,0,7,7,11,17,B:5 C:7 R:2 ,C:22 R:8 
14560297087,6212,3823,21,0,7,7,10,17,C:2 L:1 ,B:2 Q:1 
14570297424,5765,12325,22,0,7,7,10,17,B:3 C:4 R:3 ,C:28 R:1 B:2 
14580297767,7056,11395,21,0,7,7,11,18,B:3 C:4 L:1 R:1 ,C:11 B:3 Q:1 
14590298042,8390,3554,20,0,7,7,11,18,C:2 ,B:2 
14600297963,6879,15050,21,0,7,7,12,18,R:4 B:4 C:4 L:1 ,C:37 R:1 B:2 Q:1 
14610298191,7576,9094,20,0,7,7,10,18,R:2 C:4 B:1 ,C:17 B:3 
14620298389,9018,3781,19,0,7,7,9,17,C:2 L:1 ,B:2 Q:1 
14630298508,7061,11394,20,0,7,7,9,17,B:3 R:3 C:4 ,C:28 R:1 B:2 
14640298356,6238,9876,19,0,7,7,9,18,B:4 C:4 L:1 ,C:4 B:3 Q:1 
14650298801,7646,2929,18,0,7,7,8,17,C:2 ,B:2 
14660299015,7949,15856,19,0,7,7,9,16,B:5 C:4 R:2 L:1 ,C:22 R:1 B:2 Q:1 
14670299324,7050,9805,18,0,7,7,8,17,B:4 C:3 ,C:4 B:2 
14680299784,7071,3643,18,0,7,7,8,17,C:2 L:1 ,B:2 Q:1 
14690299438,7531,11400,19,0,7,7,8,16,B:4 R:3 C:3 ,C:29 R:1 B:1 
14700299968,7115,12439,19,0,7,7,9,17,B:5 C:6 R:1 ,C:13 B:2 Q:1 R:7 
14710300365,7310,3358,19,0,7,7,9,17,L:1 C:2 ,B:2 
14720300590,7897,13790,20,0,7,7,10,17,B:4 C:3 R:3 ,C:29 R:1 B:1 
14730300983,7916,15676,19,0,7,7,9,16,B:4 L:1 C:4 R:1 ,C:12 Q:1 B:3 
14740301285,8637,2481,19,0,7,7,9,16,C:2 ,B:2 
14750301273,7573,21999,20,0,7,7,7,16,R:6 L:1 B:5 C:3 ,Q:1 C:53 R:1 B:1 
14760300920,7778,10539,19,0,7,7,8,17,R:2 C:4 B:1 ,C:17 B:3 
14770301413,7992,3575,19,0,7,7,8,17,L:1 C:2 ,Q:1 B:2 
14780301794,6910,15171,20,0,7,7,8,17,B:5 R:3 C:4 ,C:30 B:2 R:1 
14790302157,7560,12032,19,0,7,7,9,17,B:4 C:3 L:1 ,C:4 Q:1 B:2 
14800302075,7417,2978,19,0,7,7,9,17,C:2 ,B:2 
14810302320,8235,19634,20,0,7,7,8,17,B:6 L:1 C:4 R:2 ,C:23 Q:1 B:2 R:1 
14820302814,7157,9424,19,0,7,7,8,18,B:4 C:4 ,C:4 B:3 
14830302760,7145,4074,19,0,7,7,8,18,L:1 C:2 ,Q:1 B:2 
14840303019,9013,15529,20,0,7,7,9,17,B:4 R:3 C:4 ,C:29 B:2 R:1 
14850303485,8094,21611,20,0,7,7,10,17,B:5 C:9 R:1 L:1 ,C:15 B:2 R:8 Q:1 
14860303072,7589,1473,20,0,7,7,9,17,C:1 ,B:2 
14870303741,7844,22455,21,0,7,7,11,17,C:4 B:7 R:3 L:1 ,C:32 R:1 Q:1 B:1 
14880304171,7901,10954,20,0,7,7,10,17,B:4 C:4 R:1 ,C:12 B:3 
14890304400,8163,1310,20,0,7,7,9,17,C:1 ,B:1 Q:1 
14900304414,7959,19940,21,0,7,7,10,17,L:1 C:4 R:6 B:5 ,B:2 C:53 R:1 
14910304677,7280,8862,20,0,7,7,7,17,C:3 R:2 B:1 ,C:17 B:2 
14920305059,7945,2751,20,0,7,7,6,17,L:1 C:1 ,Q:1 B:1 
14930305448,7785,19910,21,0,7,7,8,17,C:5 B:7 R:3 ,B:3 C:32 R:1 
14940305471,9690,12481,21,0,7,7,8,18,B:4 C:4 L:1 ,B:3 C:4 Q:1 
14950305168,7303,1350,20,0,7,7,7,18,C:1 ,B:1 
14960305775,7573,19872,21,0,7,7,8,18,L:1 C:5 B:5 R:2 ,Q:1 B:3 C:22 R:1 
14970305938,8013,12767,20,0,7,7,9,19,B:5 C:4 ,C:5 B:3 
14980306361,8648,2727,20,0,7,7,8,18,L:1 C:1 ,Q:1 B:1 
14990306282,27079,22711,21,0,7,7,11,17,C:6 B:5 R:4 ,B:3 C:38 R:1 
15000306577,7582,10723,20,0,7,7,9,18,B:5 L:1 C:1 ,C:5 Q:1 R:7 B:2 
15010306868,8110,5846,20,0,7,7,9,18,C:5 ,B:1 
15020306997,9762,19461,21,0,7,7,11,18,L:1 C:4 B:5 R:3 ,Q:1 B:3 C:30 R:1 
15030307439,7866,10419,20,0,7,7,10,19,B:3 C:3 R:1 ,C:11 B:1 
15040307163,8687,7906,20,0,7,7,11,19,C:3 L:1 ,B:3 Q:1 
15050307620,7647,20543,21,0,7,7,11,19,R:5 C:4 B:5 ,C:46 B:2 R:1 
15060307855,9530,8174,20,0,7,7,8,19,R:2 C:2 L:1 B:1 ,C:17 Q:1 B:1 
15070307770,8101,4277,20,0,7,7,9,17,C:3 ,B:3 
15080308007,8974,20935,21,0,7,7,10,17,B:5 R:3 L:1 C:4 ,C:30 Q:1 B:2 R:1 
15090308201,7276,9394,19,0,7,7,9,18,B:4 C:3 ,C:4 B:2 
15100308882,9062,4983,19,0,7,7,10,17,C:3 L:1 ,B:3 Q:1 
15110309045,8876,17614,20,0,7,7,10,17,B:5 C:4 R:2 ,C:22 B:2 R:1 
15120309199,9064,12109,19,0,7,7,8,18,B:5 C:3 L:1 ,C:5 B:2 Q:1 
15130309573,8336,3500,19,0,7,7,9,16,C:3 ,B:3 
15140309731,8099,18356,20,0,7,7,10,16,B:4 R:3 C:4 L:1 ,C:29 R:1 B:2 Q:1 
15150309804,7956,11686,19,0,7,7,6,17,B:5 C:4 ,C:5 B:2 R:7 
15160309865,8861,4019,19,0,7,7,8,16,C:2 L:1 ,B:2 Q:1 
15170309905,9094,14646,20,0,7,7,9,16,B:5 C:4 R:2 ,C:22 R:1 B:2 
15180310437,7584,13366,19,0,7,7,8,17,C:3 R:2 B:4 L:1 ,C:20 B:2 Q:1 
15190310837,7744,1503,19,0,7,7,8,17,C:1 ,B:2 
15200310924,6721,14093,20,0,7,7,9,17,C:5 R:5 B:2 L:1 ,C:43 R:1 B:2 Q:1 
15210311471,6669,8118,19,0,7,7,8,18,C:2 R:2 B:2 ,C:18 B:2 
15220311642,8809,4052,19,0,7,7,7,18,C:2 ,B:1 Q:1 
15230311986,7890,15345,20,0,7,7,8,17,L:1 C:5 B:2 R:3 ,B:3 C:27 R:1 
15240312082,8656,10843,19,0,7,7,6,18,C:3 B:5 ,B:2 C:5 
15250312272,7197,3801,19,0,7,7,7,18,L:1 C:2 ,Q:1 B:2 
15260312428,8526,15562,20,0,7,7,9,17,C:6 B:4 R:2 ,B:3 C:21 R:1 
15270312445,5785,6939,19,0,7,7,6,18,L:1 B:5 C:1 ,Q:1 C:5 B:1 
15280312983,9925,2591,19,0,7,7,7,17,C:2 ,B:2 
15290313421,8499,18966,20,0,7,7,9,17,L:1 C:4 B:4 R:3 ,Q:1 B:4 C:29 R:1 
15300313603,7723,12043,18,0,7,7,8,18,C:4 B:5 ,C:5 R:7 
15310313326,8301,4730,18,0,7,7,6,18,C:2 L:1 ,B:2 Q:1 
15320313894,9120,14335,19,0,7,7,8,16,C:4 B:4 R:3 ,B:2 C:29 R:1 
15330314526,6377,11607,19,0,7,7,9,17,L:1 B:3 C:4 R:1 ,B:3 Q:1 C:11 
15340314164,7498,2129,19,0,7,7,8,17,C:2 ,B:2 
15350314303,8785,20752,20,0,7,7,8,17,C:4 L:1 R:4 B:5 ,B:2 Q:1 C:38 R:1 
15360315223,9064,12269,19,0,7,7,9,18,R:2 C:4 B:1 ,C:17 B:3 
15370315107,8639,4892,19,0,7,7,9,16,C:2 L:1 ,B:2 Q:1 
15380315013,7510,16915,20,0,7,7,11,16,C:4 B:4 R:4 ,B:2 C:37 R:1 
15390315824,7260,10355,19,0,7,7,9,17,B:3 L:1 C:4 ,C:3 Q:1 B:3 
15400315716,8787,2436,19,0,7,7,9,16,C:2 ,B:2 
15410316964,8569,14353,20,0,7,7,9,16,C:4 L:1 B:3 R:2 ,B:2 Q:1 C:20 R:1 
15420316422,8384,10432,19,0,7,7,10,16,B:5 C:3 ,C:5 B:2 
15430316007,8396,4581,19,0,7,7,9,16,C:2 L:1 ,B:2 Q:1 
15440316322,7573,13215,20,0,7,7,10,16,C:4 B:3 R:3 ,B:2 C:28 R:1 
15450316482,8411,14477,19,0,7,7,7,17,B:5 C:3 L:1 ,C:5 Q:1 B:1 R:7 
15460316859,7009,2769,19,0,7,7,8,17,C:2 ,B:2 
15470317147,8027,15773,20,0,7,7,8,17,C:4 L:1 B:3 R:3 ,B:2 Q:1 C:28 R:1 
15480317532,6686,9324,18,0,7,7,8,18,B:3 C:4 R:1 ,C:11 B:3 
15490317190,8235,4431,18,0,7,7,8,18,C:2 L:1 ,B:2 Q:1 
15500317669,7688,17608,19,0,7,7,8,18,C:5 R:4 B:4 ,B:2 C:37 R:1 
15510317938,8607,11050,18,0,7,7,7,18,R:2 L:1 C:2 B:1 ,C:17 Q:1 B:2 
15520318152,8252,2280,18,0,7,7,7,18,C:2 ,B:2 
15530318215,8367,14870,19,0,7,7,7,18,C:4 L:1 B:2 R:3 ,B:3 Q:1 C:27 R:1 
15540318360,8627,11476,18,0,7,7,9,18,B:5 C:4 ,C:5 B:2 
15550318070,8991,6657,18,0,7,7,9,18,L:1 C:2 ,Q:1 B:2 
15560318669,7516,12107,19,0,7,7,9,17,C:4 B:3 R:2 ,B:2 C:20 R:1 
15570318873,8093,11300,18,0,7,7,8,17,B:5 C:3 L:1 ,C:5 Q:1 B:2 
15580319520,7674,2656,18,0,7,7,8,16,C:2 ,B:2 
15590319255,8004,16694,19,0,7,7,9,16,C:4 L:1 B:3 R:3 ,B:2 Q:1 C:28 R:1 
15600319806,6734,14368,18,0,7,7,8,16,B:5 C:4 ,C:5 B:2 R:7 
15610320029,7208,4668,18,0,7,7,8,15,L:1 C:2 ,B:2 Q:1 
15620320676,7624,13362,19,0,7,7,9,15,C:4 B:3 R:3 ,B:2 C:28 R:1 
15630320361,7761,13734,18,0,7,7,8,16,B:3 L:1 C:4 R:1 ,C:11 B:3 Q:1 
15640320979,7006,2272,18,0,7,7,8,16,C:2 ,B:2 
15650321158,6855,18888,19,0,7,7,9,16,C:5 L:1 R:4 B:4 ,B:2 Q:1 C:37 R:1 
15660321465,7629,7872,18,0,7,7,8,17,R:2 C:2 B:1 ,C:17 B:2 
15670321041,7112,4372,18,0,7,7,8,17,L:1 C:2 ,Q:1 B:2 
15680321931,8125,16228,19,0,7,7,9,17,C:4 B:3 R:3 ,B:3 C:28 R:1 
15690322183,7665,14094,18,0,7,7,8,18,B:4 C:4 L:1 ,C:4 Q:1 B:2 
15700321974,7618,2827,18,0,7,7,8,17,C:2 ,B:2 
15710322447,8209,14303,19,0,7,7,9,17,C:4 L:1 B:4 R:2 ,B:2 Q:1 C:21 R:1 
15720322521,8843,13253,18,0,7,7,9,18,B:5 C:4 ,C:5 B:3 
15730322720,8526,5150,18,0,7,7,9,17,L:1 C:2 ,Q:1 B:2 
15740322709,9017,14234,19,0,7,7,10,16,C:4 B:3 R:3 ,B:2 C:28 R:1 
15750323397,7830,12790,18,0,7,7,8,17,B:5 C:4 L:1 ,C:5 B:2 Q:1 R:7 
15760323386,7800,2524,18,0,7,7,8,17,C:2 ,B:2 
15770323142,6988,15257,19,0,7,7,9,17,C:4 L:1 B:3 R:3 ,B:2 Q:1 C:28 R:1 
15780323454,8863,18879,19,0,7,7,10,17,B:3 C:7 R:2 ,C:21 B:3 R:1 
15790323878,8421,4512,19,0,7,7,10,16,L:1 C:2 ,Q:1 B:2 
15800323900,7589,17374,20,0,7,7,10,15,C:4 R:4 B:4 ,B:2 C:37 R:1 
15810323997,6728,8359,19,0,7,7,9,16,C:2 R:2 L:1 B:1 ,C:17 Q:1 B:2 
15820324394,7846,3809,19,0,7,7,10,16,C:3 ,B:2 
15830324740,8245,17127,20,0,7,7,11,16,C:4 L:1 B:3 R:3 ,B:2 Q:1 C:28 R:1 
15840324423,6461,13188,20,0,7,7,10,16,B:4 C:6 R:1 ,B:2 C:13 R:1 
15850324904,7081,5119,20,0,7,7,10,16,C:3 L:1 ,B:3 Q:1 
15860325191,7274,13768,21,0,7,7,11,16,C:4 B:4 R:2 ,B:2 C:21 R:1 
15870325346,7599,13922,20,0,7,7,10,15,B:5 C:3 L:1 ,C:5 B:2 Q:1 
15880325060,5984,2816,19,0,7,7,10,15,C:2 ,B:3 
15890325602,7534,18416,20,0,7,7,11,15,C:5 L:1 B:3 R:3 ,B:2 Q:1 C:28 R:1 
15900325297,8310,9498,19,0,7,7,9,16,B:5 C:3 ,C:5 B:1 R:7 
15910325335,6434,3475,19,0,7,7,9,16,C:2 L:1 ,B:2 Q:1 
15920326213,6970,15925,20,0,7,7,11,16,C:5 B:3 R:3 ,B:3 C:28 R:1 
15930326262,7225,11801,19,0,7,7,10,17,B:3 C:3 L:1 R:1 ,C:11 B:2 Q:1 
15940326264,7600,2479,18,0,7,7,8,16,C:2 ,B:2 
15950326495,8782,18609,19,0,7,7,9,15,C:5 R:4 L:1 B:4 ,B:3 C:37 Q:1 R:1 
15960326915,6823,8795,18,0,7,7,8,16,R:2 C:2 B:1 ,C:17 B:1 
15970326432,6585,3782,18,0,7,7,9,15,C:2 L:1 ,B:2 Q:1 
15980327070,7336,16759,19,0,7,7,10,15,C:5 B:3 R:3 ,B:3 C:28 R:1 
15990327339,7839,10295,18,0,7,7,8,16,B:4 C:3 L:1 ,C:4 B:2 Q:1 
16000327460,7715,2373,18,0,7,7,8,16,C:2 ,B:2 
16010327752,7837,17890,19,0,7,7,10,16,C:5 B:5 L:1 R:2 ,B:3 C:22 Q:1 R:1 
16020327849,7786,18939,19,0,7,7,9,16,B:5 C:6 R:1 ,C:15 B:2 R:1 
16030327902,7623,3049,19,0,7,7,10,16,C:2 L:1 ,B:2 Q:1 
16040328170,7345,19825,20,0,7,7,11,16,C:5 B:5 R:3 ,B:3 C:30 R:1 
16050328176,8393,12534,19,0,7,7,10,16,B:5 C:3 L:1 ,C:5 B:1 Q:1 R:7 
16060328277,7557,3255,19,0,7,7,9,16,C:2 ,B:2 
16070328547,7225,18898,20,0,7,7,11,16,C:5 B:5 L:1 R:4 ,B:3 C:38 Q:1 R:1 
16080328733,7729,6879,20,0,7,7,7,16,C:2 B:3 R:1 ,C:11 B:1 
16090329139,6555,3357,20,0,7,7,8,16,C:2 L:1 ,B:2 Q:1 
16100329240,5988,17473,21,0,7,7,10,15,C:5 R:4 B:6 ,B:3 C:39 R:1 
16110329870,8513,12233,20,0,7,7,11,16,R:2 C:3 L:1 B:1 ,C:17 B:2 Q:1 
16120329404,6929,2725,20,0,7,7,10,16,C:2 ,B:2 
16130329683,6792,19630,21,0,7,7,12,16,C:5 B:4 R:4 L:1 ,B:3 C:37 Q:1 R:1 
16140329322,8367,8846,20,0,7,7,9,17,B:4 C:3 ,C:4 B:2 
16150329910,8748,3969,20,0,7,7,10,16,C:2 L:1 ,B:2 Q:1 
16160330159,8373,18245,21,0,7,7,11,15,C:5 B:6 R:2 ,B:3 C:23 R:1 
16170330130,8119,11818,20,0,7,7,11,16,B:5 C:3 L:1 ,C:5 B:2 Q:1 
16180330019,7238,2072,20,0,7,7,11,16,C:2 ,B:2 
16190330647,7084,18827,21,0,7,7,12,16,C:6 B:5 R:3 L:1 ,B:3 C:30 Q:1 R:1 
16200330823,7196,7331,20,0,7,7,9,17,B:5 C:1 ,C:5 R:7 
16210330831,7894,4468,20,0,7,7,9,16,L:1 C:2 ,B:2 Q:1 
16220331103,7660,20110,21,0,7,7,10,16,C:6 B:5 R:4 ,B:3 C:38 R:1 
16230331292,11063,9691,20,0,7,7,9,17,B:3 L:1 R:1 C:1 ,C:11 Q:1 B:1 
16240330941,7682,2534,20,0,7,7,9,17,C:2 ,B:2 
16250331926,8173,22389,21,0,7,7,11,17,R:4 C:6 L:1 B:5 ,C:38 B:4 Q:1 R:1 
16260331854,7964,7322,20,0,7,7,9,18,C:2 R:2 B:1 ,C:17 B:1 
16270331848,16812,3787,20,0,7,7,9,17,L:1 C:2 ,Q:1 B:2 
16280331704,8592,13130,20,0,7,7,9,17,B:5 C:3 R:2 ,C:21 B:3 
16290332914,7837,7861,19,0,7,7,7,18,B:4 L:1 C:1 ,C:4 Q:1 B:1 
16300333148,8620,2872,19,0,7,7,7,18,C:2 ,B:2 
16310333272,8730,11456,19,0,7,7,7,17,B:5 C:1 L:1 ,C:5 B:4 Q:1 
16320333022,8231,9578,18,0,7,7,5,18,C:4 B:4 ,C:4 B:1 
16330333524,7261,3789,18,0,7,7,6,18,C:2 L:1 ,B:2 Q:1 
16340333333,8026,8589,18,0,7,7,5,18,B:5 C:1 R:1 ,C:13 B:2 
16350333841,8511,11968,16,0,7,7,5,19,B:4 C:4 L:1 ,B:2 C:4 Q:1 R:7 
16360334129,10313,2836,16,0,7,7,5,19,C:2 ,B:2 
16370334207,8268,10321,16,0,7,7,4,18,B:5 C:1 L:1 R:2 ,C:21 B:2 Q:1 
16380334300,9653,11407,16,0,7,7,6,18,B:2 C:4 R:1 ,B:3 C:10 
16390334873,8074,4180,16,0,7,7,6,17,C:2 L:1 ,B:2 Q:1 
16400335328,9722,12667,16,0,7,7,5,16,R:1 C:2 B:6 ,C:14 B:2 
16410335877,7551,9983,16,0,7,7,5,16,R:2 C:2 L:1 B:1 ,C:17 B:2 Q:1 
16420335764,7349,1162,16,0,7,7,4,16,C:1 ,B:2 
16430336282,8057,12098,16,0,7,7,5,16,C:2 B:3 R:2 L:1 ,C:19 B:3 Q:1 
16440336313,7538,11434,16,0,7,7,5,17,B:4 C:4 ,C:4 B:2 
16450336039,7982,2218,16,0,7,7,4,17,C:1 L:1 ,B:1 Q:1 
16460336197,6804,9789,16,0,7,7,4,17,C:2 B:6 ,B:3 C:6 
16470336380,7956,9472,16,0,7,7,5,18,B:4 C:3 L:1 ,C:4 B:2 Q:1 
16480337054,6762,906,16,0,7,7,5,18,C:1 ,B:1 
16490337257,8988,13317,16,0,7,7,4,18,C:2 B:5 R:1 L:1 ,B:3 C:13 Q:1 
16500337281,8536,10180,16,0,7,7,6,19,B:4 C:4 ,C:4 B:2 R:7 
16510337056,7799,3471,16,0,7,7,5,19,C:1 L:1 ,B:1 Q:1 
16520337775,8350,10877,16,0,7,7,5,19,C:2 B:5 R:2 ,B:3 C:21 
16530337776,9769,11362,16,0,7,7,6,19,B:2 C:4 L:1 R:1 ,C:10 B:3 Q:1 
16540337640,7953,1021,16,0,7,7,5,19,C:1 ,B:1 
16550338586,8807,12619,16,0,7,7,5,19,R:1 C:2 B:6 L:1 ,B:3 C:14 Q:1 
16560338497,8923,9440,16,0,7,7,5,20,R:2 C:4 B:1 ,C:17 B:3 
16570338793,7685,2017,16,0,7,7,4,20,C:1 L:1 ,B:1 Q:1 
16580338917,10236,9306,16,0,7,7,4,20,B:3 R:2 C:2 ,C:19 B:3 
16590338969,8547,11227,16,0,7,7,6,21,B:4 C:3 L:1 ,C:4 B:2 Q:1 
16600339206,9600,893,16,0,7,7,6,21,C:1 ,B:1 
16610339354,10110,10962,16,0,7,7,6,21,B:5 C:2 L:1 ,C:5 B:3 Q:1 
16620339357,10048,9797,16,0,7,7,5,21,B:4 C:4 ,C:4 B:3 
16630339653,10933,2950,16,0,7,7,4,20,C:1 L:1 ,B:1 Q:1 
16640339317,10043,10886,16,0,7,7,5,20,B:5 R:1 C:2 ,C:13 B:3 
16650339478,10759,13111,16,0,7,7,4,20,B:4 C:3 L:1 ,C:4 Q:1 B:1 R:7 
16660339540,8771,1072,16,0,7,7,4,19,C:1 ,B:1 
16670340387,8326,17566,16,0,7,7,5,19,B:4 C:3 R:2 L:1 ,C:20 B:3 Q:1 
16680340041,9454,6523,16,0,7,7,5,20,B:2 C:2 R:1 ,C:10 B:2 
16690340574,8363,1912,16,0,7,7,4,20,C:1 L:1 ,B:1 Q:1 
16700340326,8899,13306,16,0,7,7,5,20,R:1 B:5 C:2 ,C:13 B:4 
16710340968,9542,11272,16,0,7,7,5,20,C:4 R:2 L:1 B:1 ,C:17 Q:1 B:2 
16720340672,11481,1521,16,0,7,7,5,20,C:1 ,B:1 
16730340991,9319,9852,16,0,7,7,5,20,B:3 R:2 C:2 L:1 ,C:19 B:3 Q:1 
16740341224,9235,8521,16,0,7,7,5,20,B:3 C:4 ,B:3 C:3 
16750341306,8442,2808,16,0,7,7,5,20,C:1 L:1 ,B:1 Q:1 
16760341660,8851,10270,16,0,7,7,6,20,B:5 C:3 ,C:5 B:3 
16770342614,9066,8033,15,0,7,7,5,21,B:4 L:1 C:2 ,C:4 Q:1 B:2 
16780342164,7911,780,15,0,7,7,5,21,C:1 ,B:1 
16790342737,7590,11120,15,0,7,7,6,21,B:4 R:1 C:3 L:1 ,C:12 B:4 Q:1 
16800357405,8472,8428,15,0,7,7,5,22,C:3 B:4 ,C:4 R:7 B:1 
16810357010,10387,4426,15,0,7,7,5,20,C:1 L:1 ,B:1 Q:1 
